Date,Port 1,Port 2,Port 3,Port 4,Port 5,Port 6
2/24/2024 11:15,0.01317088,0.00859366,0.011,0.013,0.008,0.006
2/24/2024 11:30,0.01340362,0.00859366,0.011,0.013,0.008,0.006
2/24/2024 11:45,0.00991252,0.00785665,0.013,0.013,0.01,0.007
2/24/2024 12:00,0.00983494,0.00781786,0.013,0.014,0.011,0.008
2/24/2024 12:15,0.01002889,0.00793423,0.013,0.014,0.011,0.008
2/24/2024 12:30,0.01010647,0.0080506,0.014,0.014,0.011,0.008
2/24/2024 12:45,0.01014526,0.00801181,0.014,0.014,0.011,0.008
2/24/2024 13:00,0.01018405,0.0080506,0.014,0.014,0.011,0.008
2/24/2024 13:15,0.01010647,0.00808939,0.014,0.013,0.011,0.008
2/24/2024 13:30,0.00995131,0.00828334,0.014,0.014,0.011,0.008
2/24/2024 13:45,0.01014526,0.00801181,0.014,0.013,0.011,0.008
2/24/2024 14:00,0.01026163,0.00808939,0.014,0.013,0.011,0.008
2/24/2024 14:15,0.01022284,0.00812818,0.014,0.013,0.011,0.008
2/24/2024 14:30,0.01006768,0.00797302,0.014,0.014,0.011,0.008
2/24/2024 14:45,0.01002889,0.00789544,0.014,0.014,0.011,0.008
2/24/2024 15:00,0.00995131,0.00793423,0.014,0.014,0.011,0.008
2/24/2024 15:15,0.0099901,0.00793423,0.013,0.014,0.011,0.008
2/24/2024 15:30,0.00991252,0.00785665,0.014,0.014,0.011,0.008
2/24/2024 15:45,0.01049437,0.00801181,0.013,0.013,0.01,0.007
2/24/2024 16:00,0.01483885,0.00839971,0.014,0.012,0.006,0.006
2/24/2024 16:15,0.01460611,0.00816697,0.013,0.011,0.006,0.006
2/24/2024 16:30,0.01437337,0.00816697,0.013,0.011,0.006,0.006
2/24/2024 16:45,0.01398547,0.00797302,0.013,0.011,0.006,0.006
2/24/2024 17:00,0.01394668,0.00785665,0.013,0.011,0.006,0.005
2/24/2024 17:15,0.01383031,0.00781786,0.013,0.011,0.006,0.005
2/24/2024 17:30,0.01251145,0.00793423,0.013,0.011,0.006,0.006
2/24/2024 17:45,0.01243387,0.00801181,0.013,0.011,0.006,0.006
2/24/2024 18:00,0.01243387,0.00801181,0.013,0.011,0.006,0.006
2/24/2024 18:15,0.01235629,0.00808939,0.013,0.011,0.006,0.006
2/24/2024 18:30,0.01239508,0.00808939,0.013,0.011,0.006,0.006
2/24/2024 18:45,0.01243387,0.00801181,0.013,0.011,0.006,0.006
2/24/2024 19:00,0.01247266,0.0080506,0.013,0.011,0.006,0.006
2/24/2024 19:15,0.01235629,0.00808939,0.013,0.011,0.006,0.006
2/24/2024 19:30,0.0123175,0.00801181,0.013,0.011,0.007,0.006
2/24/2024 19:45,0.01239508,0.00808939,0.013,0.011,0.006,0.006
2/24/2024 20:00,0.0123175,0.00801181,0.013,0.011,0.006,0.006
2/24/2024 20:15,0.01227871,0.00801181,0.013,0.011,0.006,0.006
2/24/2024 20:30,0.01235629,0.00808939,0.013,0.011,0.006,0.006
2/24/2024 20:45,0.01227871,0.00797302,0.013,0.011,0.007,0.006
2/24/2024 21:00,0.01227871,0.00797302,0.013,0.011,0.006,0.006
2/24/2024 21:15,0.01239508,0.0080506,0.013,0.011,0.006,0.006
2/24/2024 21:30,0.0123175,0.0080506,0.013,0.011,0.007,0.006
2/24/2024 21:45,0.01235629,0.0080506,0.013,0.011,0.006,0.006
2/24/2024 22:00,0.01235629,0.00808939,0.013,0.011,0.006,0.006
2/24/2024 22:15,0.01235629,0.00797302,0.013,0.011,0.006,0.006
2/24/2024 22:30,0.01227871,0.00801181,0.013,0.011,0.006,0.006
2/24/2024 22:45,0.01239508,0.00801181,0.013,0.011,0.006,0.006
2/24/2024 23:00,0.0123175,0.00797302,0.013,0.011,0.006,0.006
2/24/2024 23:15,0.01227871,0.00797302,0.013,0.011,0.006,0.006
2/24/2024 23:30,0.0123175,0.00797302,0.013,0.011,0.006,0.006
2/24/2024 23:45,0.0123175,0.0080506,0.013,0.011,0.006,0.006
2/25/2024 0:00,0.01227871,0.00797302,0.013,0.011,0.007,0.006
2/25/2024 0:15,0.01227871,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 0:30,0.01227871,0.00797302,0.013,0.011,0.007,0.006
2/25/2024 0:45,0.01227871,0.00789544,0.013,0.011,0.006,0.006
2/25/2024 1:00,0.01227871,0.00797302,0.013,0.011,0.007,0.006
2/25/2024 1:15,0.01223992,0.00793423,0.013,0.011,0.007,0.006
2/25/2024 1:30,0.01227871,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 1:45,0.01223992,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 2:00,0.01223992,0.00801181,0.013,0.011,0.006,0.006
2/25/2024 2:15,0.01223992,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 2:30,0.01227871,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 2:45,0.01227871,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 3:00,0.01220113,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 3:15,0.01223992,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 3:30,0.01220113,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 3:45,0.01212355,0.00801181,0.013,0.011,0.006,0.006
2/25/2024 4:00,0.01220113,0.00785665,0.013,0.011,0.007,0.006
2/25/2024 4:15,0.01223992,0.00785665,0.013,0.011,0.006,0.006
2/25/2024 4:30,0.01220113,0.00789544,0.013,0.011,0.006,0.006
2/25/2024 4:45,0.01220113,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 5:00,0.01216234,0.00789544,0.013,0.011,0.006,0.006
2/25/2024 5:15,0.01227871,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 5:30,0.01223992,0.00789544,0.013,0.011,0.006,0.006
2/25/2024 5:45,0.01223992,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 6:00,0.01216234,0.00781786,0.013,0.011,0.006,0.006
2/25/2024 6:15,0.01223992,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 6:30,0.01220113,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 6:45,0.01220113,0.00789544,0.013,0.011,0.006,0.006
2/25/2024 7:00,0.01216234,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 7:15,0.01220113,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 7:30,0.01220113,0.00785665,0.013,0.011,0.006,0.006
2/25/2024 7:45,0.01208476,0.00781786,0.013,0.011,0.006,0.006
2/25/2024 8:00,0.01212355,0.00777907,0.013,0.011,0.006,0.006
2/25/2024 8:15,0.01216234,0.00797302,0.013,0.011,0.006,0.006
2/25/2024 8:30,0.01223992,0.00793423,0.013,0.011,0.006,0.006
2/25/2024 8:45,0.01212355,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 9:00,0.01220113,0.00801181,0.013,0.011,0.006,0.006
2/25/2024 9:15,0.01220113,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 9:30,0.01220113,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 9:45,0.01220113,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 10:00,0.01223992,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 10:15,0.01223992,0.00808939,0.013,0.011,0.007,0.006
2/25/2024 10:30,0.01227871,0.00812818,0.013,0.011,0.007,0.006
2/25/2024 10:45,0.01227871,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 11:00,0.0123175,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 11:15,0.01227871,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 11:30,0.01227871,0.00808939,0.013,0.011,0.007,0.006
2/25/2024 11:45,0.0123175,0.00816697,0.013,0.011,0.007,0.006
2/25/2024 12:00,0.01227871,0.00812818,0.013,0.011,0.007,0.006
2/25/2024 12:15,0.01227871,0.00808939,0.013,0.011,0.007,0.006
2/25/2024 12:30,0.01235629,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 12:45,0.01235629,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 13:00,0.01235629,0.00816697,0.013,0.011,0.007,0.006
2/25/2024 13:15,0.01251145,0.00820576,0.013,0.011,0.007,0.006
2/25/2024 13:30,0.01243387,0.00812818,0.013,0.011,0.007,0.006
2/25/2024 13:45,0.01239508,0.00812818,0.013,0.011,0.007,0.006
2/25/2024 14:00,0.01239508,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 14:15,0.01235629,0.00812818,0.013,0.011,0.007,0.006
2/25/2024 14:30,0.01239508,0.00816697,0.013,0.011,0.007,0.006
2/25/2024 14:45,0.0123175,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 15:00,0.01239508,0.00820576,0.013,0.011,0.007,0.006
2/25/2024 15:15,0.01239508,0.00816697,0.013,0.011,0.007,0.006
2/25/2024 15:30,0.01239508,0.00816697,0.013,0.011,0.007,0.006
2/25/2024 15:45,0.01239508,0.00812818,0.014,0.011,0.007,0.006
2/25/2024 16:00,0.01235629,0.00808939,0.014,0.011,0.007,0.006
2/25/2024 16:15,0.01235629,0.00812818,0.014,0.011,0.007,0.006
2/25/2024 16:30,0.01243387,0.00808939,0.013,0.011,0.007,0.006
2/25/2024 16:45,0.01235629,0.00812818,0.013,0.011,0.007,0.006
2/25/2024 17:00,0.01235629,0.00808939,0.014,0.011,0.007,0.006
2/25/2024 17:15,0.01235629,0.00808939,0.013,0.011,0.007,0.006
2/25/2024 17:30,0.0123175,0.00812818,0.014,0.011,0.007,0.006
2/25/2024 17:45,0.01239508,0.00816697,0.014,0.011,0.007,0.006
2/25/2024 18:00,0.01239508,0.00816697,0.014,0.011,0.007,0.006
2/25/2024 18:15,0.01239508,0.00808939,0.014,0.011,0.007,0.006
2/25/2024 18:30,0.01235629,0.00820576,0.014,0.011,0.007,0.006
2/25/2024 18:45,0.01243387,0.00812818,0.013,0.011,0.007,0.006
2/25/2024 19:00,0.01227871,0.00808939,0.014,0.011,0.007,0.006
2/25/2024 19:15,0.0123175,0.00812818,0.013,0.011,0.007,0.006
2/25/2024 19:30,0.01235629,0.00808939,0.013,0.011,0.007,0.006
2/25/2024 19:45,0.01235629,0.0080506,0.014,0.011,0.007,0.006
2/25/2024 20:00,0.01239508,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 20:15,0.01227871,0.00816697,0.013,0.011,0.007,0.006
2/25/2024 20:30,0.01235629,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 20:45,0.01239508,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 21:00,0.0123175,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 21:15,0.0123175,0.00793423,0.013,0.011,0.007,0.006
2/25/2024 21:30,0.01227871,0.00808939,0.013,0.011,0.007,0.006
2/25/2024 21:45,0.0123175,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 22:00,0.01235629,0.00797302,0.013,0.011,0.007,0.006
2/25/2024 22:15,0.0123175,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 22:30,0.01212355,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 22:45,0.01185202,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 23:00,0.01189081,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 23:15,0.01189081,0.00801181,0.013,0.011,0.007,0.006
2/25/2024 23:30,0.01189081,0.0080506,0.013,0.011,0.007,0.006
2/25/2024 23:45,0.01189081,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 0:00,0.01185202,0.0080506,0.013,0.011,0.007,0.006
2/26/2024 0:15,0.0119296,0.00808939,0.013,0.011,0.007,0.006
2/26/2024 0:30,0.01185202,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 0:45,0.01189081,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 1:00,0.01200718,0.0080506,0.013,0.011,0.007,0.006
2/26/2024 1:15,0.0119296,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 1:30,0.01200718,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 1:45,0.01196839,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 2:00,0.01196839,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 2:15,0.01196839,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 2:30,0.0119296,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 2:45,0.0119296,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 3:00,0.0119296,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 3:15,0.0119296,0.0080506,0.013,0.011,0.007,0.006
2/26/2024 3:30,0.0119296,0.0080506,0.013,0.011,0.007,0.006
2/26/2024 3:45,0.0119296,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 4:00,0.0119296,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 4:15,0.01196839,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 4:30,0.01200718,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 4:45,0.0119296,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 5:00,0.01185202,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 5:15,0.01185202,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 5:30,0.01189081,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 5:45,0.01181323,0.00793423,0.013,0.011,0.007,0.006
2/26/2024 6:00,0.01181323,0.00793423,0.013,0.011,0.007,0.006
2/26/2024 6:15,0.01189081,0.00793423,0.013,0.011,0.007,0.006
2/26/2024 6:30,0.01181323,0.00801181,0.013,0.011,0.007,0.006
2/26/2024 6:45,0.01189081,0.00793423,0.013,0.011,0.007,0.006
2/26/2024 7:00,0.01185202,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 7:15,0.01185202,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 7:30,0.01185202,0.0080506,0.013,0.011,0.007,0.006
2/26/2024 7:45,0.01185202,0.00797302,0.013,0.011,0.007,0.006
2/26/2024 8:00,0.01185202,0.00793423,0.013,0.011,0.007,0.006
2/26/2024 8:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 8:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 9:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 9:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 9:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 9:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 10:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 10:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 10:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 10:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 11:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 11:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 11:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 11:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 12:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 12:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 12:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 12:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 13:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 13:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 13:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 13:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 14:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 14:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 14:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 14:45,0.00905914,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 15:00,0.00762391,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 15:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 15:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 15:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 16:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2024 16:15,0.09129394,0.08791921,#N/A,#N/A,#N/A,#N/A
2/26/2024 16:30,0.19497961,0.20456074,0.092,0.095,0.09,0.212
2/26/2024 16:45,0.19397107,0.20386252,0.095,0.095,0.091,0.211
2/26/2024 16:50,0.19315648,0.20293156,0.097,0.095,0.092,0.21
2/26/2024 16:55,0.19276858,0.20293156,0.098,0.095,0.093,0.209
2/26/2024 17:00,0.19238068,0.20223334,0.099,0.095,0.093,0.208
2/26/2024 17:05,0.19195399,0.20165149,0.104,0.099,0.093,0.208
2/26/2024 17:10,0.1919152,0.20541412,0.109,0.099,0.097,0.208
2/26/2024 17:15,0.19016965,0.20467711,0.11,0.099,0.1,0.208
2/26/2024 17:20,0.18947143,0.20448316,0.11,0.099,0.101,0.207
2/26/2024 17:25,0.18888958,0.2039401,0.111,0.099,0.101,0.206
2/26/2024 17:30,0.18854047,0.20382373,0.112,0.099,0.101,0.205
2/26/2024 17:35,0.18819136,0.20335825,0.112,0.099,0.101,0.205
2/26/2024 17:40,0.18780346,0.20312551,0.113,0.099,0.101,0.205
2/26/2024 17:45,0.18760951,0.20281519,0.113,0.099,0.101,0.204
2/26/2024 17:50,0.18722161,0.20246608,0.114,0.099,0.102,0.204
2/26/2024 17:55,0.18702766,0.20223334,0.114,0.099,0.102,0.203
2/26/2024 18:00,0.18679492,0.20203939,0.115,0.099,0.102,0.203
2/26/2024 18:05,0.18652339,0.2016127,0.115,0.099,0.102,0.203
2/26/2024 18:10,0.18629065,0.20137996,0.116,0.099,0.102,0.202
2/26/2024 18:15,0.18605791,0.20145754,0.116,0.099,0.102,0.202
2/26/2024 18:20,0.1857088,0.20114722,0.116,0.099,0.102,0.202
2/26/2024 18:25,0.18555364,0.20110843,0.117,0.099,0.102,0.201
2/26/2024 18:30,0.18543727,0.200449,0.117,0.099,0.102,0.201
2/26/2024 18:35,0.18528211,0.20064295,0.117,0.099,0.102,0.201
2/26/2024 18:40,0.184933,0.20013868,0.118,0.099,0.102,0.2
2/26/2024 18:45,0.18481663,0.19994473,0.118,0.099,0.102,0.2
2/26/2024 18:50,0.18470026,0.2000611,0.118,0.099,0.102,0.2
2/26/2024 18:55,0.18427357,0.19990594,0.119,0.099,0.102,0.199
2/26/2024 19:00,0.18435115,0.19920772,0.119,0.099,0.102,0.199
2/26/2024 19:05,0.18411841,0.19936288,0.119,0.099,0.102,0.199
2/26/2024 19:10,0.18388567,0.19901377,0.119,0.099,0.102,0.199
2/26/2024 19:15,0.18373051,0.19874224,0.119,0.099,0.102,0.198
2/26/2024 19:20,0.18369172,0.19854829,0.12,0.1,0.102,0.198
2/26/2024 19:25,0.18345898,0.19847071,0.12,0.099,0.102,0.198
2/26/2024 19:30,0.18322624,0.19835434,0.12,0.1,0.102,0.198
2/26/2024 19:35,0.18307108,0.19804402,0.12,0.099,0.102,0.198
2/26/2024 19:40,0.18303229,0.19819918,0.121,0.099,0.102,0.197
2/26/2024 19:45,0.18283834,0.19796644,0.121,0.1,0.102,0.197
2/26/2024 19:50,0.18268318,0.19777249,0.121,0.099,0.102,0.197
2/26/2024 19:55,0.18256681,0.19761733,0.121,0.1,0.102,0.197
2/26/2024 20:00,0.18245044,0.19742338,0.121,0.099,0.102,0.197
2/26/2024 20:05,0.18217891,0.19730701,0.121,0.099,0.102,0.196
2/26/2024 20:10,0.18214012,0.1969579,0.121,0.1,0.102,0.196
2/26/2024 20:15,0.18198496,0.19699669,0.122,0.1,0.102,0.196
2/26/2024 20:20,0.18190738,0.19688032,0.122,0.1,0.102,0.196
2/26/2024 20:25,0.18179101,0.19660879,0.122,0.1,0.102,0.195
2/26/2024 20:30,0.18171343,0.19657,0.122,0.1,0.102,0.195
2/26/2024 20:35,0.18151948,0.19657,0.122,0.1,0.102,0.195
2/26/2024 20:40,0.181054,0.19633726,0.122,0.1,0.102,0.195
2/26/2024 20:45,0.18120916,0.19606573,0.122,0.099,0.102,0.195
2/26/2024 20:50,0.18093763,0.19587178,0.122,0.099,0.102,0.195
2/26/2024 20:55,0.18082126,0.19594936,0.122,0.1,0.102,0.194
2/26/2024 21:00,0.18074368,0.19598815,0.122,0.1,0.102,0.194
2/26/2024 21:05,0.18023941,0.19575541,0.123,0.1,0.102,0.194
2/26/2024 21:10,0.18035578,0.19556146,0.123,0.1,0.102,0.194
2/26/2024 21:15,0.18004546,0.19525114,0.123,0.1,0.103,0.194
2/26/2024 21:20,0.18023941,0.19548388,0.123,0.099,0.103,0.193
2/26/2024 21:25,0.17977393,0.19532872,0.123,0.1,0.103,0.193
2/26/2024 21:30,0.17981272,0.19494082,0.123,0.1,0.103,0.193
2/26/2024 21:35,0.17973514,0.19490203,0.123,0.1,0.103,0.193
2/26/2024 21:40,0.17954119,0.19494082,0.123,0.099,0.103,0.193
2/26/2024 21:45,0.17930845,0.19466929,0.123,0.1,0.103,0.193
2/26/2024 21:50,0.17938603,0.19459171,0.123,0.1,0.103,0.193
2/26/2024 21:55,0.17915329,0.19451413,0.123,0.099,0.103,0.192
2/26/2024 22:00,0.17903692,0.19439776,0.123,0.099,0.103,0.192
2/26/2024 22:05,0.17892055,0.19428139,0.123,0.1,0.102,0.192
2/26/2024 22:10,0.17884297,0.19439776,0.123,0.1,0.102,0.192
2/26/2024 22:15,0.17880418,0.19400986,0.123,0.1,0.102,0.192
2/26/2024 22:20,0.1787266,0.19404865,0.123,0.1,0.102,0.192
2/26/2024 22:25,0.17853265,0.19397107,0.123,0.1,0.102,0.192
2/26/2024 22:30,0.17845507,0.19404865,0.123,0.099,0.102,0.191
2/26/2024 22:35,0.17849386,0.1938547,0.123,0.1,0.101,0.191
2/26/2024 22:40,0.17822233,0.19373833,0.124,0.1,0.101,0.191
2/26/2024 22:45,0.17829991,0.19369954,0.123,0.1,0.102,0.191
2/26/2024 22:50,0.17814475,0.19350559,0.123,0.1,0.102,0.191
2/26/2024 22:55,0.17806717,0.19358317,0.124,0.1,0.102,0.191
2/26/2024 23:00,0.17798959,0.19338922,0.124,0.1,0.102,0.191
2/26/2024 23:05,0.17829991,0.19315648,0.124,0.1,0.103,0.19
2/26/2024 23:10,0.17791201,0.1930789,0.124,0.1,0.103,0.19
2/26/2024 23:15,0.17810596,0.19319527,0.124,0.1,0.103,0.19
2/26/2024 23:20,0.17810596,0.19300132,0.124,0.1,0.103,0.19
2/26/2024 23:25,0.17791201,0.19300132,0.124,0.1,0.103,0.19
2/26/2024 23:30,0.17764048,0.19280737,0.124,0.1,0.103,0.19
2/26/2024 23:35,0.17779564,0.19300132,0.124,0.1,0.103,0.19
2/26/2024 23:40,0.1775629,0.19284616,0.124,0.1,0.103,0.19
2/26/2024 23:45,0.17771806,0.19253584,0.124,0.1,0.103,0.19
2/26/2024 23:50,0.17764048,0.192691,0.124,0.1,0.103,0.189
2/26/2024 23:55,0.1775629,0.19265221,0.124,0.1,0.103,0.189
2/27/2024 0:00,0.17740774,0.19238068,0.124,0.1,0.103,0.189
2/27/2024 0:05,0.17733016,0.19234189,0.124,0.1,0.103,0.189
2/27/2024 0:10,0.17713621,0.19226431,0.124,0.1,0.103,0.189
2/27/2024 0:15,0.177175,0.19226431,0.124,0.1,0.103,0.189
2/27/2024 0:20,0.17698105,0.1923031,0.124,0.1,0.103,0.189
2/27/2024 0:25,0.17705863,0.19195399,0.124,0.1,0.103,0.189
2/27/2024 0:30,0.17701984,0.19199278,0.124,0.1,0.103,0.188
2/27/2024 0:35,0.17674831,0.19187641,0.124,0.1,0.103,0.188
2/27/2024 0:40,0.17667073,0.19183762,0.124,0.1,0.103,0.188
2/27/2024 0:45,0.17647678,0.19160488,0.124,0.1,0.103,0.188
2/27/2024 0:50,0.17663194,0.19164367,0.124,0.1,0.103,0.188
2/27/2024 0:55,0.17624404,0.19172125,0.124,0.1,0.103,0.188
2/27/2024 1:00,0.17632162,0.1915273,0.124,0.1,0.103,0.188
2/27/2024 1:05,0.17597251,0.19141093,0.124,0.1,0.103,0.188
2/27/2024 1:10,0.17593372,0.19121698,0.124,0.1,0.103,0.188
2/27/2024 1:15,0.17577856,0.1915273,0.124,0.1,0.103,0.187
2/27/2024 1:20,0.1756234,0.19129456,0.124,0.1,0.103,0.187
2/27/2024 1:25,0.17566219,0.19141093,0.124,0.1,0.103,0.187
2/27/2024 1:30,0.17550703,0.19106182,0.124,0.1,0.103,0.187
2/27/2024 1:35,0.17550703,0.19102303,0.124,0.1,0.103,0.187
2/27/2024 1:40,0.17550703,0.19110061,0.124,0.1,0.103,0.187
2/27/2024 1:45,0.17542945,0.19086787,0.124,0.1,0.103,0.187
2/27/2024 1:50,0.17539066,0.19079029,0.124,0.1,0.103,0.187
2/27/2024 1:55,0.17531308,0.1907515,0.124,0.1,0.103,0.187
2/27/2024 2:00,0.1752355,0.19090666,0.124,0.1,0.103,0.186
2/27/2024 2:05,0.17504155,0.19067392,0.124,0.1,0.103,0.186
2/27/2024 2:10,0.17515792,0.19079029,0.124,0.1,0.103,0.186
2/27/2024 2:15,0.17492518,0.19032481,0.124,0.1,0.103,0.186
2/27/2024 2:20,0.17508034,0.19063513,0.124,0.1,0.103,0.186
2/27/2024 2:25,0.17477002,0.19059634,0.124,0.1,0.103,0.186
2/27/2024 2:30,0.17496397,0.19032481,0.124,0.1,0.103,0.186
2/27/2024 2:35,0.17488639,0.19028602,0.124,0.1,0.103,0.186
2/27/2024 2:40,0.17500276,0.19013086,0.124,0.1,0.103,0.186
2/27/2024 2:45,0.17457607,0.19028602,0.124,0.1,0.103,0.186
2/27/2024 2:50,0.17453728,0.19005328,0.124,0.1,0.103,0.185
2/27/2024 2:55,0.17442091,0.19001449,0.124,0.1,0.103,0.185
2/27/2024 3:00,0.1748476,0.1899757,0.124,0.1,0.103,0.185
2/27/2024 3:05,0.17453728,0.1899757,0.124,0.1,0.103,0.185
2/27/2024 3:10,0.17469244,0.18993691,0.124,0.1,0.103,0.185
2/27/2024 3:15,0.17430454,0.19028602,0.124,0.1,0.103,0.185
2/27/2024 3:20,0.17469244,0.18985933,0.124,0.1,0.103,0.185
2/27/2024 3:25,0.17461486,0.18974296,0.124,0.1,0.103,0.185
2/27/2024 3:30,0.17438212,0.18943264,0.124,0.1,0.103,0.185
2/27/2024 3:35,0.17434333,0.18951022,0.124,0.1,0.103,0.185
2/27/2024 3:40,0.17422696,0.1895878,0.124,0.1,0.103,0.185
2/27/2024 3:45,0.17418817,0.18966538,0.124,0.1,0.103,0.185
2/27/2024 3:50,0.17418817,0.18935506,0.124,0.1,0.103,0.185
2/27/2024 3:55,0.17395543,0.18951022,0.124,0.1,0.103,0.184
2/27/2024 4:00,0.17426575,0.18943264,0.124,0.1,0.103,0.184
2/27/2024 4:05,0.17399422,0.18935506,0.124,0.1,0.103,0.184
2/27/2024 4:10,0.17399422,0.18912232,0.124,0.1,0.103,0.184
2/27/2024 4:15,0.17403301,0.18935506,0.124,0.1,0.103,0.184
2/27/2024 4:20,0.17387785,0.18927748,0.124,0.1,0.103,0.184
2/27/2024 4:25,0.17391664,0.18908353,0.124,0.1,0.103,0.184
2/27/2024 4:30,0.17395543,0.18912232,0.124,0.1,0.103,0.184
2/27/2024 4:35,0.17380027,0.18888958,0.124,0.1,0.103,0.184
